words,emotion
ناس صدق هالمسخره,disgust
خدع جدد,disgust
طلعو روس عرض خفف فكو هالمسءله,disgust
نهي متح كورو وخا,disgust
انا قرر حمل طبق ضد يرس مرح,disgust
هزل يرس تفه صنع بشر,disgust
سلسل كورو حلق طول ناج خرج امر سمر مثل هزل,disgust
لقح كذب اله فيد كلم هرج وجد نقض تعد تحص الي متي,disgust
صرح تسد فسس,disgust
تحر وهم دمغ فقط كفي لعب عطف ابء امه اثر قلق هلع يهم,disgust
قصد ثره جو رعب فزع ضطراب نفس,disgust
اول مره حيت اشف شخص ناقض كلم كثر,disgust
لقح خوف بلغ جبر,disgust
فهم ليش خوف,disgust
الل نفق ورع بده بشر,disgust
هدف فلم كمل يبن تخذ جرع ثلث الخ,disgust
كنا نقل قله وعي علق علم ولل عظم الل عاه ماجستير درء قسم صدم قله وعي كورو الل وجد هار,disgust
بدا كذب دجل ناس,disgust
عطو اخر وين وصل اهو طلب,disgust
يعن ذبحتو قاح فضي دام مال دعي عقو ايه فيد طيب,disgust
يخي انا مو فهر غرب عرف كذب,disgust
خلص شغلتو كرو,disgust
كرو حلق ضبط ولل زهق ربن حفظ جمع,disgust
لله يفك من يرس علم يرس الي يرس مره جنن بقر ومر دجج وو خلو الل فكو اخبارهذه يخذ يوم رحم ديكم وخص انت وزر صحه خلص طفش كره نفس هلا خبر وو,disgust
عيل خلص كورو حزن حزن حزن ياء,disgust
لحل وهم سجل حله,disgust
غثت,disgust
استغفرالله اخلص شي جبو شي ثني وش هذي بله هزء,disgust
دخل يمن عدم الي قطع لحم بيد حين صمل حزن,disgust
ملي وحن عقم يدي صرت يد ضب ضحك طلع كمم قفز حزن حزن حزن يرب رفع عنا بلء وبء رحم رحم,disgust
يلي كمم لبس باستمرار ناس يحتاجونه صرح كمم ريح ريح ربح اسن وشف دخن يعن صرح كمم نعم يجك عطس يكح احط ايد ندل قرف تها نظف شكل فضع,disgust
لقح منع صبه انت ليش تحب خلو بخف عقد نقص يصب حبط,disgust
وين جاب نعي ونا بغت امت سبع زكم هزء,disgust
سبع يقل نهم يطر,disgust
قال فعل كفا كذب بشر,disgust
وتو سبب كورو بل سبب لقح كفا ضلل حسب امم الل,disgust
الل وكل صين وكل قرف,disgust
خلص شغلتو كرو ضحك ضحك ضحك,disgust
بقي نتج طعم كورو زعج,disgust
تعب ولل مانزال كورو حتي خرج حفد هكو زير فجء,disgust
لسه كرو كرو كرو للت حزن صبح شهر كتر جاس يبر,disgust
يعع كورو حزن حزن حزن حزن حزن ليش يرس كورو حزن حزن حزن,disgust
احس بحل شمءزاز شي دري وش قعد هبب فيا كورو,disgust
هه الل نقم نكم قل خير او اصم,disgust
كذبو افي لقح ارح خذو عيش غبه,disgust
كفا كذب عبد اشد خطر كورو تحر صنع كرب خطر كرب عرف ربخ,disgust
دكتور انت فكك لقح عرف كون جيه نقل صرح نظم امر,disgust
وبء صحح وضع غوا ناس كثر زيد لزم,disgust
الل يفك من يرس علم يرس الي يرس مره جنن بقر ومر دجج وو خلو الل فكو اخبارهذه يخذ يوم رحم ديكم وخص انت وزر صحه خلص طفش كره نفس هلا خبر وو,disgust
نهي ناس فكر ليش وبء حصل اصل ويش سبب مرح,disgust
وبء نهي قضء بشر,disgust
حبت كورو لنو طلع شخص حرم ضحك,disgust
الل يدم كورو ضحك ضحك,disgust
كذب كذب يصب اكتب الل اول كرو ردي حتاكمامه كذب كذب,disgust
كرو حلق ظبط ضحك ولل زهق ربن حفظ جمع,disgust
فعل هتف ذكه فتر جددو عم قدر حققو هدف قتل كبر عدد يصر حرب علم وقف كورو حدا رح ذكر,disgust
بعد كرو بيت الل وما ذكر اما سوق جمع اما عمه وجد علي غير,disgust
الل حفظ كورو بشر,disgust
صيب طمه كبر يرس لصق بحا كورو لاتستطيع خلص خلع فرق حكم شرع ايجب تقم مره وجد حيت كءن خبث ءذي,disgust
شر بله ايضح راه اظن غرب يقل جبت وءم وسم وحد يرس وحد كورو صور اذا عشو سيع اسم يضح ناس يقل نتم وبء,disgust
شغلتو جبتو صدع قلق,disgust
شيء م الم صرح خجل الم ذهب وطن علج دول ستا وقع علج جيد علم نظر سفل,disgust
قرفتو هه قال كعب ثلج,disgust
صحب قرر تعمد يخر اعل يدل نفس ريض,disgust
نقض عجب,disgust
الي يخف عيل سوي خيف حضر اخل مول سوق كان الا,disgust
حرم سلط خرف خلف عجم قهر هه لسا شفت حجه يا خرف عصمل يا عملاء يا خون نتم سبب دمر بلد يا همج,disgust
ذيع هتر فرض يتر ايك سكر فمه يطف سير لان سير خرج حرر اخر الي بري سير فتح باب خرج ذهب الي غرف شفي سلق سرر اخذ عين ذهب غرف تكون عقم وتك خصه مرض كورو عقم دور لحظ شغل مرض سعد فرض لبس قفز كمم انا اني عرف ليش هار اخذ,disgust
احس اني تعب سمع ومر يوم تطع حمل ياء,disgust
ليه عشر علم خذو لقح خلو خمس ستن يخي كثر عيل عدد كبر خمس كثر وش فيد لقح شلن كمم تقي او عزا,disgust
رجل ورب انس عشن بتك درس هه,disgust
علم اسا قبل حين ناس صرت جنن ومف يعب انا عمل وظف قلل ادب ومف حرم ناس فعل زمن ايسو ريل وين وصل حين ماتقدم ارجع اسا,disgust
شغل منع ناس دوم مول شغل بس بعص,disgust
شغلتو درس طلب مافهمو درس تقل ضرب درج نصف اول بي نجح طلب نهو درس خلو سنه قدم,disgust
قرر صحح وقت خبر سبع يرع جنب عدد طلب نفس يدل انه تخذ ملم ربه فجء الي حضر بد عدد نفس طلب الل يعن,disgust
خجل نشف طلب دول جار بقه دول درس حضر تسب فوض فرغ,disgust
يخل درس حضر خبر بيت عشن رقب يغش لمر نرح علم علمل شوي,disgust
كءن اود خفي كرو شاد حيل يبن درس حضر يا ان مت عيل يا نهم حقد عالمجتمع بلد فالدراسه لحل وحد الل قضء كرو وصح عيل مو لعب,disgust
كبر خطا روض بدء اهم رحل اسس تكون لبد اخذ لقح لكل وتك حضر,disgust
الي عرف قرر صدر وزر علم قلو علم علم دوم حضر يعن تسو ذكي دوم حضر تسو ذكي تجب عذر دوم حضر,disgust
بده دشر بسط عطل درس,disgust
حمدلل شكر فرض تكن خيف وضع مرض كان دلل حطا علق درس مو عشن ناس تضح مدر ايش خيف,disgust
شرح كيف حمم نظف سجد نظف شكل سمج درس نفس يعن ولل فضل قدر طلب شهد يجب نسب حضر يجب,disgust
يوم كلم كلم وحد ثمن حضر خربط ظمه يجب ظمه جدد,disgust
يرب تصر محد يبي حضر نحي صحع بنت علم لكل ولل انا شيف غلب كثر يبي نحي رحه حال درس احل يخي ابد افه امن غثي ولل يوم اصح صبح,disgust
ادر كثر طبق فرض افه اي طبق الا ضرر ثلا شفي تعب او دوم اما خرابيط صرح ريض صرح ادر ايش مال دعي فكو حظر وكل حمل سءل نفس رءي,disgust
يرس يري عين جرد رعب اقي دول علم,fear
علم اول تحر يكر صنف ظمه صحه علم ستو ثير قلق,fear
سمر سلسل خوف هول غلب توف وبء نتج نقص نعه الي سبب خوف شدد سبب هول علم كبر تكرر,fear
لهو نظر رعب حال ناس الل وقف بجد وضع دا عيز حد سول ظبط سار شفي حرم كدا عدد زبد سبب هطر بتع بشر,fear
صبح صبي يرس كورو شعر رحل كءب يلج طبب علج,fear
ناس يعن ضطراب قلق او هلع يشك عرض تشب عرض صبه يرس كورو,fear
ولل كءب ارق سبب حجر زلي,fear
الل ستر ارب,fear
بدي وتر قلق حصل عام اضي نسل الل سلم,fear
الل ستر ايج سعد انا بكر شتر كمم دسس الل ستر,fear
عمل نفس وتر رجع وسس حسس مرض,fear
انا بكر بخذ قاح اني خيف مره,fear
جءح كورو ادت زيد حال قلق ضطراب كءب شكل كبر,fear
رهب اجل سرع اخذ لقح,fear
يرس كورو يصل سرع غلب نطق علم,fear
امر قلق غيه تحر كورو,fear
وزر خزن امر شنط قلق جدا,fear
نجه رفع قلق اصب كورو,fear
اصب يرس كورو ضعف شكل قلق,fear
خيف امي كبر سن,fear
وتر نقل كورو ورب حال قلق غيه,fear
لاا الل ستر بدت رجع كورونل,fear
ابغ اخف خلص يكف خوف كورو حين ارح حزن,fear
حيت مو لعب كلم وحد قرر حيت موت ترا,fear
لقح كان ناس يصب كورو وهم يبق حجر نهي امر يعش شخص حيت خوف هول,fear
جاء كورو عبر ناس يعد الي الل الم جعل كورو حله قلق وحل خوف عزل الم جعل ينس مال ولد غني فقر وقف صنع رفه سير رحل جوه جمع مشاريع خطط,fear
هول رفق يكر يمت احد الن اصبح حكم خوف حكم غرب خصه ورب غرب لوم حدث بدي كورونا…,fear
موه خوف الل يخذ كورو,fear
خوف زحم ناس في نفذ بيع واد غذء في فتر سمح,fear
خبر علق امر فرح كثر اهو قلق اسل الل كشف عنا وبء بلء ودع الل نفس وذر سلم سلم,fear
ولل شي يخف صرح الل بعد عنا مرض,fear
قرر خيف يرب تجر يرب انء وجه ملك وجه هالمرض يرب حزن حزن,fear
يرب لطف ابع كانت حله وحد يعن وصل يرب لطف,fear
ولل خفت كرو كرو مرض مرض يا يمه فده طلع,fear
دكتور الل يخل اذا وصل حله لضق نفس نزل لدم لنف خطر,fear
انا فين صدع وفي حرر خفف الل سرر حزن,fear
قلق رفع سعر زيد بطل دين اما كرو يصب كتب الل,fear
ثير قلق جرع كرو لتي فءد وطن حصن كمل جرع سفر رجع صاب خلص تعد وضع بلش خرط اصب كرو تعف حمدلل,fear
انب انب خير شرهم حزن حزن,fear
الل ستر,fear
توه سجل اول حله الل حفظ وطن قدم اير حزن,fear
تكف حظر كمل ربع نشر شرع نهر اخف عدو تعب تعب حزن,fear
كفو وزر صحه اخف زوج نقل مرض انه مايجلس بيت ابد ابد برا خلط عمل الل حزن حزن,fear
انا خيف لقح لنه يقل انه تضر الي حسس صدق او كذب صلح اخذ لقح عمر,fear
